id,season,gameType,startTimeUTC,venueTimezone,venue,awayTeamName,homeTeamName,awayTeamScore,homeTeamScore,lastPeriod,homeTeamPrev10Wins,homeTeamPrev10Losses,homeTeamPrev10OTLs,awayTeamPrev10Wins,awayTeamPrev10Losses,awayTeamPrev10OTLs
2021021059,20212022,2,2022-03-29T23:00:00Z,US/Eastern,TD Garden,Toronto Maple Leafs,Boston Bruins,6.0,4.0,REG,8,1,1,6,3,1
2021021060,20212022,2,2022-03-29T23:00:00Z,US/Eastern,Amalie Arena,Carolina Hurricanes,Tampa Bay Lightning,3.0,4.0,OT,4,6,0,5,3,2
2021021061,20212022,2,2022-03-29T23:00:00Z,US/Eastern,FLA Live Arena,Montréal Canadiens,Florida Panthers,4.0,7.0,REG,7,2,1,3,3,4
2021021062,20212022,2,2022-03-29T23:00:00Z,US/Eastern,PPG Paints Arena,New York Rangers,Pittsburgh Penguins,3.0,2.0,REG,6,3,1,6,4,0
2021021063,20212022,2,2022-03-29T23:00:00Z,US/Eastern,Nationwide Arena,New York Islanders,Columbus Blue Jackets,4.0,3.0,REG,4,4,2,6,3,1
2021021064,20212022,2,2022-03-30T00:00:00Z,US/Central,Bridgestone Arena,Ottawa Senators,Nashville Predators,1.0,4.0,REG,6,4,0,4,5,1
2021021065,20212022,2,2022-03-30T00:00:00Z,US/Central,Xcel Energy Center,Philadelphia Flyers,Minnesota Wild,1.0,4.0,REG,8,1,1,3,6,1
2021021066,20212022,2,2022-03-30T01:00:00Z,US/Mountain,Scotiabank Saddledome,Colorado Avalanche,Calgary Flames,2.0,1.0,REG,6,3,1,6,3,1
2021021067,20212022,2,2022-03-30T02:00:00Z,America/Los_Angeles,Honda Center,Dallas Stars,Anaheim Ducks,3.0,2.0,REG,1,7,2,5,5,0
2021021068,20212022,2,2022-03-30T23:00:00Z,America/New_York,KeyBank Center,Winnipeg Jets,Buffalo Sabres,3.0,2.0,SO,6,2,2,7,3,0
2021021069,20212022,2,2022-03-30T23:30:00Z,America/Detroit,Little Caesars Arena,New York Rangers,Detroit Red Wings,5.0,4.0,OT,2,6,2,7,3,0
2021021070,20212022,2,2022-03-31T01:30:00Z,America/Edmonton,Rogers Place,Los Angeles Kings,Edmonton Oilers,3.0,4.0,SO,7,2,1,4,4,2
2021021071,20212022,2,2022-03-31T02:00:00Z,America/Vancouver,Rogers Arena,St. Louis Blues,Vancouver Canucks,4.0,3.0,REG,3,4,3,4,4,2
2021021072,20212022,2,2022-03-31T02:00:00Z,America/Phoenix,Gila River Arena,San Jose Sharks,Arizona Coyotes,2.0,5.0,REG,3,6,1,5,3,2
2021021073,20212022,2,2022-03-31T02:00:00Z,US/Pacific,Climate Pledge Arena,Vegas Golden Knights,Seattle Kraken,3.0,0.0,REG,4,5,1,4,6,0
2021021074,20212022,2,2022-03-31T23:00:00Z,US/Eastern,TD Garden,New Jersey Devils,Boston Bruins,1.0,8.0,REG,7,2,1,4,6,0
2021021075,20212022,2,2022-03-31T23:00:00Z,America/Toronto,Scotiabank Arena,Winnipeg Jets,Toronto Maple Leafs,3.0,7.0,REG,6,3,1,7,3,0
2021021076,20212022,2,2022-03-31T23:00:00Z,US/Eastern,FLA Live Arena,Chicago Blackhawks,Florida Panthers,0.0,4.0,REG,7,2,1,4,4,2
2021021077,20212022,2,2022-03-31T23:00:00Z,America/New_York,UBS Arena,Columbus Blue Jackets,New York Islanders,2.0,5.0,REG,6,3,1,4,4,2
2021021078,20212022,2,2022-03-31T23:00:00Z,US/Eastern,PNC Arena,Montréal Canadiens,Carolina Hurricanes,0.0,4.0,REG,4,3,3,3,3,4
2021021079,20212022,2,2022-04-01T00:00:00Z,US/Central,Xcel Energy Center,Pittsburgh Penguins,Minnesota Wild,4.0,3.0,OT,8,1,1,6,3,1
2021021080,20212022,2,2022-04-01T01:00:00Z,America/Denver,Ball Arena,San Jose Sharks,Colorado Avalanche,2.0,4.0,REG,6,3,1,5,4,1
2021021081,20212022,2,2022-04-01T01:00:00Z,US/Mountain,Scotiabank Saddledome,Los Angeles Kings,Calgary Flames,3.0,2.0,SO,6,3,1,4,4,2
2021021082,20212022,2,2022-04-01T02:00:00Z,America/Los_Angeles,Honda Center,Dallas Stars,Anaheim Ducks,3.0,2.0,OT,0,8,2,5,5,0
2021021083,20212022,2,2022-04-01T23:00:00Z,America/New_York,KeyBank Center,Nashville Predators,Buffalo Sabres,3.0,4.0,REG,6,1,3,6,4,0
2021021085,20212022,2,2022-04-01T23:00:00Z,US/Eastern,Amalie Arena,Chicago Blackhawks,Tampa Bay Lightning,2.0,5.0,REG,5,5,0,3,5,2
2021021086,20212022,2,2022-04-01T23:00:00Z,America/New_York,Madison Square Garden,New York Islanders,New York Rangers,3.0,0.0,REG,8,2,0,6,3,1
2021021084,20212022,2,2022-04-01T23:30:00Z,America/Detroit,Little Caesars Arena,Ottawa Senators,Detroit Red Wings,5.0,2.0,REG,2,5,3,3,6,1
2021021087,20212022,2,2022-04-02T01:00:00Z,America/Edmonton,Rogers Place,St. Louis Blues,Edmonton Oilers,5.0,6.0,OT,7,2,1,5,3,2
2021021089,20212022,2,2022-04-02T02:00:00Z,US/Pacific,Climate Pledge Arena,Vegas Golden Knights,Seattle Kraken,5.0,2.0,REG,4,5,1,5,5,0
2021021088,20212022,2,2022-04-02T02:30:00Z,America/Phoenix,Gila River Arena,Anaheim Ducks,Arizona Coyotes,5.0,0.0,REG,3,6,1,0,7,3
2021021092,20212022,2,2022-04-02T16:30:00Z,US/Eastern,Prudential Center,Florida Panthers,New Jersey Devils,7.0,6.0,OT,3,7,0,7,2,1
2021021097,20212022,2,2022-04-02T19:00:00Z,America/Denver,Ball Arena,Pittsburgh Penguins,Colorado Avalanche,2.0,3.0,REG,7,2,1,6,3,1
2021021090,20212022,2,2022-04-02T23:00:00Z,US/Eastern,TD Garden,Columbus Blue Jackets,Boston Bruins,2.0,5.0,REG,8,2,0,4,4,2
2021021091,20212022,2,2022-04-02T23:00:00Z,US/Eastern,Amalie Arena,Montréal Canadiens,Tampa Bay Lightning,5.0,4.0,SO,6,4,0,3,4,3
2021021093,20212022,2,2022-04-02T23:00:00Z,US/Eastern,Wells Fargo Center,Toronto Maple Leafs,Philadelphia Flyers,6.0,3.0,REG,3,6,1,6,3,1
2021021094,20212022,2,2022-04-02T23:00:00Z,US/Eastern,PNC Arena,Minnesota Wild,Carolina Hurricanes,3.0,1.0,REG,4,3,3,7,1,2
2021021096,20212022,2,2022-04-02T23:00:00Z,America/Winnipeg,Canada Life Centre,Los Angeles Kings,Winnipeg Jets,3.0,2.0,REG,7,3,0,5,3,2
2021021098,20212022,2,2022-04-03T02:00:00Z,US/Mountain,Scotiabank Saddledome,St. Louis Blues,Calgary Flames,6.0,4.0,REG,5,3,2,4,3,3
2021021099,20212022,2,2022-04-03T02:30:00Z,US/Pacific,SAP Center at San Jose,Dallas Stars,San Jose Sharks,5.0,4.0,REG,4,5,1,6,4,0
2021021100,20212022,2,2022-04-03T17:00:00Z,America/New_York,KeyBank Center,Florida Panthers,Buffalo Sabres,5.0,3.0,REG,6,1,3,7,2,1
2021021101,20212022,2,2022-04-03T17:00:00Z,US/Eastern,Canadian Tire Centre,Detroit Red Wings,Ottawa Senators,2.0,5.0,REG,3,6,1,2,6,2
2021021102,20212022,2,2022-04-03T20:00:00Z,US/Eastern,Prudential Center,New York Islanders,New Jersey Devils,4.0,3.0,REG,3,6,1,7,3,0
2021021103,20212022,2,2022-04-03T23:00:00Z,America/New_York,Madison Square Garden,Philadelphia Flyers,New York Rangers,4.0,3.0,SO,7,3,0,3,6,1
2021021104,20212022,2,2022-04-03T23:00:00Z,US/Eastern,Capital One Arena,Minnesota Wild,Washington Capitals,5.0,1.0,REG,6,3,1,8,1,1
2021021105,20212022,2,2022-04-03T23:00:00Z,America/Chicago,United Center,Arizona Coyotes,Chicago Blackhawks,3.0,2.0,OT,3,5,2,3,6,1
2021021106,20212022,2,2022-04-03T23:00:00Z,America/Vancouver,Rogers Arena,Vegas Golden Knights,Vancouver Canucks,3.0,2.0,OT,3,5,2,6,4,0
2021021107,20212022,2,2022-04-04T00:00:00Z,America/Los_Angeles,Honda Center,Edmonton Oilers,Anaheim Ducks,6.0,1.0,REG,1,6,3,7,2,1
2021021108,20212022,2,2022-04-04T01:00:00Z,US/Pacific,Climate Pledge Arena,Dallas Stars,Seattle Kraken,1.0,4.0,REG,4,5,1,7,3,0
2021021110,20212022,2,2022-04-04T23:00:00Z,US/Eastern,Nationwide Arena,Boston Bruins,Columbus Blue Jackets,3.0,2.0,OT,3,5,2,8,2,0
2021021109,20212022,2,2022-04-04T23:30:00Z,US/Eastern,Amalie Arena,Toronto Maple Leafs,Tampa Bay Lightning,6.0,2.0,REG,6,3,1,7,3,0
2021021111,20212022,2,2022-04-05T00:00:00Z,US/Central,Enterprise Center,Arizona Coyotes,St. Louis Blues,1.0,5.0,REG,4,3,3,3,6,1
2021021112,20212022,2,2022-04-05T02:30:00Z,America/Los_Angeles,Crypto.com Arena,Calgary Flames,Los Angeles Kings,3.0,2.0,REG,5,3,2,4,4,2
2021021113,20212022,2,2022-04-05T23:00:00Z,America/New_York,KeyBank Center,Carolina Hurricanes,Buffalo Sabres,2.0,4.0,REG,5,2,3,4,3,3
2021021114,20212022,2,2022-04-05T23:00:00Z,America/Montreal,Centre Bell,Ottawa Senators,Montréal Canadiens,6.0,3.0,REG,3,4,3,4,5,1
2021021116,20212022,2,2022-04-05T23:00:00Z,US/Eastern,FLA Live Arena,Toronto Maple Leafs,Florida Panthers,6.0,7.0,OT,8,2,0,8,2,0
2021021117,20212022,2,2022-04-05T23:00:00Z,US/Eastern,Prudential Center,New York Rangers,New Jersey Devils,3.0,1.0,REG,2,7,1,6,3,1
2021021118,20212022,2,2022-04-05T23:00:00Z,US/Eastern,Wells Fargo Center,Columbus Blue Jackets,Philadelphia Flyers,4.0,2.0,REG,4,6,0,2,5,3
2021021119,20212022,2,2022-04-05T23:00:00Z,US/Eastern,PPG Paints Arena,Colorado Avalanche,Pittsburgh Penguins,6.0,4.0,REG,5,4,1,8,1,1
2021021115,20212022,2,2022-04-05T23:30:00Z,America/Detroit,Little Caesars Arena,Boston Bruins,Detroit Red Wings,3.0,5.0,REG,2,6,2,8,2,0
2021021120,20212022,2,2022-04-06T00:00:00Z,US/Central,Bridgestone Arena,Minnesota Wild,Nashville Predators,2.0,6.0,REG,6,4,0,9,0,1
2021021121,20212022,2,2022-04-06T00:30:00Z,US/Central,American Airlines Center,New York Islanders,Dallas Stars,2.0,3.0,REG,7,3,0,7,3,0
2021021122,20212022,2,2022-04-06T02:30:00Z,US/Pacific,SAP Center at San Jose,Edmonton Oilers,San Jose Sharks,2.0,1.0,OT,3,6,1,7,2,1
2021021123,20212022,2,2022-04-06T23:30:00Z,US/Eastern,Capital One Arena,Tampa Bay Lightning,Washington Capitals,3.0,4.0,REG,6,4,0,5,4,1
2021021125,20212022,2,2022-04-06T23:30:00Z,America/Winnipeg,Canada Life Centre,Detroit Red Wings,Winnipeg Jets,3.0,1.0,REG,6,4,0,3,5,2
2021021124,20212022,2,2022-04-07T00:00:00Z,US/Central,Enterprise Center,Seattle Kraken,St. Louis Blues,1.0,4.0,REG,5,3,2,5,4,1
2021021126,20212022,2,2022-04-07T02:00:00Z,US/Pacific,T-Mobile Arena,Vancouver Canucks,Vegas Golden Knights,5.0,1.0,REG,7,3,0,3,4,3
2021021127,20212022,2,2022-04-07T02:00:00Z,America/Los_Angeles,Honda Center,Calgary Flames,Anaheim Ducks,4.0,2.0,REG,1,7,2,5,3,2
2021020250,20212022,2,2022-04-07T23:00:00Z,US/Eastern,Canadian Tire Centre,Nashville Predators,Ottawa Senators,3.0,2.0,REG,5,4,1,6,4,0
2021020512,20212022,2,2022-04-07T23:00:00Z,US/Eastern,Prudential Center,Montréal Canadiens,New Jersey Devils,7.0,4.0,REG,2,7,1,3,4,3
2021021129,20212022,2,2022-04-07T23:00:00Z,America/New_York,Madison Square Garden,Pittsburgh Penguins,New York Rangers,0.0,3.0,REG,7,2,1,5,4,1
2021021131,20212022,2,2022-04-07T23:00:00Z,US/Eastern,Nationwide Arena,Philadelphia Flyers,Columbus Blue Jackets,4.0,1.0,REG,2,5,3,3,7,0
2021021130,20212022,2,2022-04-07T23:30:00Z,US/Eastern,PNC Arena,Buffalo Sabres,Carolina Hurricanes,3.0,5.0,REG,4,3,3,6,1,3
2021021132,20212022,2,2022-04-08T00:30:00Z,America/Chicago,United Center,Seattle Kraken,Chicago Blackhawks,2.0,0.0,REG,2,5,3,5,5,0
2021021133,20212022,2,2022-04-08T00:30:00Z,US/Central,American Airlines Center,Toronto Maple Leafs,Dallas Stars,4.0,3.0,OT,7,3,0,7,2,1
2021021134,20212022,2,2022-04-08T02:00:00Z,America/Phoenix,Gila River Arena,Vancouver Canucks,Arizona Coyotes,5.0,1.0,REG,2,7,1,3,4,3
2021021135,20212022,2,2022-04-08T02:30:00Z,America/Los_Angeles,Crypto.com Arena,Edmonton Oilers,Los Angeles Kings,3.0,2.0,REG,5,3,2,7,2,1
2021021136,20212022,2,2022-04-08T02:30:00Z,US/Pacific,SAP Center at San Jose,Calgary Flames,San Jose Sharks,4.0,2.0,REG,3,6,1,5,3,2
2021021137,20212022,2,2022-04-08T23:00:00Z,US/Eastern,Amalie Arena,Boston Bruins,Tampa Bay Lightning,2.0,1.0,OT,4,5,1,7,3,0
2021021138,20212022,2,2022-04-08T23:00:00Z,US/Eastern,FLA Live Arena,Buffalo Sabres,Florida Panthers,3.0,4.0,REG,8,2,0,5,2,3
2021021139,20212022,2,2022-04-08T23:00:00Z,US/Eastern,PNC Arena,New York Islanders,Carolina Hurricanes,2.0,1.0,REG,5,3,2,6,4,0
2021021140,20212022,2,2022-04-09T00:00:00Z,US/Central,Enterprise Center,Minnesota Wild,St. Louis Blues,3.0,4.0,OT,6,3,1,8,1,1
2021021141,20212022,2,2022-04-09T00:00:00Z,America/Winnipeg,Canada Life Centre,Colorado Avalanche,Winnipeg Jets,5.0,4.0,OT,5,5,0,8,1,1
2021021149,20212022,2,2022-04-09T18:00:00Z,US/Central,American Airlines Center,New Jersey Devils,Dallas Stars,3.0,1.0,REG,7,2,1,2,7,1
2021021146,20212022,2,2022-04-09T19:00:00Z,US/Eastern,PPG Paints Arena,Washington Capitals,Pittsburgh Penguins,6.0,3.0,REG,4,5,1,6,4,0
2021021148,20212022,2,2022-04-09T22:00:00Z,US/Central,Bridgestone Arena,Florida Panthers,Nashville Predators,4.0,1.0,REG,6,4,0,9,1,0
2021021142,20212022,2,2022-04-09T23:00:00Z,America/Toronto,Scotiabank Arena,Montréal Canadiens,Toronto Maple Leafs,2.0,3.0,REG,7,2,1,4,4,2
2021021143,20212022,2,2022-04-09T23:00:00Z,America/Detroit,Little Caesars Arena,Columbus Blue Jackets,Detroit Red Wings,5.0,4.0,OT,3,5,2,2,5,3
2021021144,20212022,2,2022-04-09T23:00:00Z,America/New_York,Madison Square Garden,Ottawa Senators,New York Rangers,1.0,5.0,REG,7,2,1,5,4,1
2021021154,20212022,2,2022-04-09T23:00:00Z,US/Pacific,Climate Pledge Arena,Calgary Flames,Seattle Kraken,4.0,1.0,REG,5,5,0,6,3,1
2021021145,20212022,2,2022-04-09T23:30:00Z,US/Eastern,Wells Fargo Center,Anaheim Ducks,Philadelphia Flyers,5.0,3.0,REG,4,6,0,1,7,2
2021021147,20212022,2,2022-04-10T00:00:00Z,US/Central,Enterprise Center,New York Islanders,St. Louis Blues,1.0,6.0,REG,7,2,1,7,3,0
2021021151,20212022,2,2022-04-10T02:00:00Z,America/Edmonton,Rogers Place,Colorado Avalanche,Edmonton Oilers,2.0,1.0,SO,7,2,1,8,1,1
2021021152,20212022,2,2022-04-10T02:00:00Z,America/Vancouver,Rogers Arena,San Jose Sharks,Vancouver Canucks,2.0,4.0,REG,4,3,3,3,6,1
2021021153,20212022,2,2022-04-10T02:00:00Z,US/Pacific,T-Mobile Arena,Arizona Coyotes,Vegas Golden Knights,1.0,6.0,REG,7,3,0,2,7,1
2021021158,20212022,2,2022-04-10T17:30:00Z,US/Eastern,Capital One Arena,Boston Bruins,Washington Capitals,2.0,4.0,REG,6,4,0,8,2,0
2021021157,20212022,2,2022-04-10T20:00:00Z,US/Eastern,PPG Paints Arena,Nashville Predators,Pittsburgh Penguins,2.0,3.0,OT,3,6,1,6,4,0
2021021150,20212022,2,2022-04-10T21:00:00Z,US/Central,Xcel Energy Center,Los Angeles Kings,Minnesota Wild,3.0,6.0,REG,7,1,2,4,4,2
2021021156,20212022,2,2022-04-10T21:00:00Z,US/Eastern,Amalie Arena,Buffalo Sabres,Tampa Bay Lightning,0.0,5.0,REG,4,4,2,4,3,3
2021021159,20212022,2,2022-04-10T22:00:00Z,US/Eastern,PNC Arena,Anaheim Ducks,Carolina Hurricanes,2.0,5.0,REG,5,3,2,2,7,1
2021021160,20212022,2,2022-04-10T23:00:00Z,America/Chicago,United Center,Dallas Stars,Chicago Blackhawks,6.0,4.0,REG,2,6,2,6,3,1
2021021155,20212022,2,2022-04-10T23:30:00Z,US/Eastern,Canadian Tire Centre,Winnipeg Jets,Ottawa Senators,4.0,3.0,REG,4,5,1,5,4,1
2021021162,20212022,2,2022-04-11T23:00:00Z,America/Montreal,Centre Bell,Winnipeg Jets,Montréal Canadiens,4.0,2.0,REG,3,5,2,5,4,1
2021021164,20212022,2,2022-04-12T23:00:00Z,US/Eastern,TD Garden,St. Louis Blues,Boston Bruins,4.0,2.0,REG,7,3,0,7,2,1
2021021165,20212022,2,2022-04-12T23:00:00Z,America/Toronto,Scotiabank Arena,Buffalo Sabres,Toronto Maple Leafs,5.0,2.0,REG,8,1,1,3,4,3
2021021167,20212022,2,2022-04-12T23:00:00Z,US/Eastern,FLA Live Arena,Anaheim Ducks,Florida Panthers,2.0,3.0,OT,9,1,0,2,7,1
2021021168,20212022,2,2022-04-12T23:00:00Z,America/New_York,Madison Square Garden,Carolina Hurricanes,New York Rangers,4.0,2.0,REG,7,2,1,5,3,2
2021021170,20212022,2,2022-04-12T23:00:00Z,US/Eastern,Capital One Arena,Philadelphia Flyers,Washington Capitals,2.0,9.0,REG,6,4,0,3,7,0
2021020922,20212022,2,2022-04-12T23:30:00Z,America/New_York,UBS Arena,Pittsburgh Penguins,New York Islanders,4.0,5.0,SO,6,4,0,3,6,1
2021021166,20212022,2,2022-04-12T23:30:00Z,America/Detroit,Little Caesars Arena,Ottawa Senators,Detroit Red Wings,4.0,1.0,REG,3,4,3,4,5,1
2021021163,20212022,2,2022-04-13T00:00:00Z,US/Central,Xcel Energy Center,Edmonton Oilers,Minnesota Wild,1.0,5.0,REG,7,1,2,7,2,1
2021021188,20212022,2,2022-04-13T00:00:00Z,US/Central,Bridgestone Arena,San Jose Sharks,Nashville Predators,0.0,1.0,OT,5,4,1,3,6,1
2021021187,20212022,2,2022-04-13T00:30:00Z,America/Chicago,United Center,Los Angeles Kings,Chicago Blackhawks,5.0,2.0,REG,2,6,2,4,4,2
2021021174,20212022,2,2022-04-13T01:00:00Z,US/Mountain,Scotiabank Saddledome,Seattle Kraken,Calgary Flames,3.0,5.0,REG,6,3,1,5,5,0
2021021173,20212022,2,2022-04-13T01:30:00Z,US/Central,American Airlines Center,Tampa Bay Lightning,Dallas Stars,0.0,1.0,REG,6,3,1,5,3,2
2021021175,20212022,2,2022-04-13T02:00:00Z,America/Vancouver,Rogers Arena,Vegas Golden Knights,Vancouver Canucks,4.0,5.0,OT,5,2,3,7,3,0
2021021176,20212022,2,2022-04-13T02:00:00Z,America/Phoenix,Gila River Arena,New Jersey Devils,Arizona Coyotes,6.0,2.0,REG,2,7,1,3,6,1
2021021177,20212022,2,2022-04-13T23:00:00Z,US/Eastern,Wells Fargo Center,New York Rangers,Philadelphia Flyers,4.0,0.0,REG,3,7,0,7,2,1
2021021178,20212022,2,2022-04-13T23:00:00Z,US/Eastern,Nationwide Arena,Montréal Canadiens,Columbus Blue Jackets,1.0,5.0,REG,2,5,3,3,6,1
2021021180,20212022,2,2022-04-14T01:30:00Z,America/Denver,Ball Arena,Los Angeles Kings,Colorado Avalanche,3.0,9.0,REG,8,1,1,4,4,2
2021021181,20212022,2,2022-04-14T23:00:00Z,US/Eastern,TD Garden,Ottawa Senators,Boston Bruins,3.0,2.0,REG,6,4,0,5,4,1
2021021182,20212022,2,2022-04-14T23:00:00Z,America/New_York,KeyBank Center,St. Louis Blues,Buffalo Sabres,6.0,2.0,REG,4,4,2,8,1,1
2021021183,20212022,2,2022-04-14T23:00:00Z,America/Toronto,Scotiabank Arena,Washington Capitals,Toronto Maple Leafs,3.0,7.0,REG,7,2,1,6,4,0
2021021184,20212022,2,2022-04-14T23:00:00Z,US/Eastern,Amalie Arena,Anaheim Ducks,Tampa Bay Lightning,3.0,4.0,OT,5,3,2,2,6,2
2021021185,20212022,2,2022-04-14T23:00:00Z,US/Eastern,PPG Paints Arena,New York Islanders,Pittsburgh Penguins,3.0,6.0,REG,3,6,1,6,4,0
2021021186,20212022,2,2022-04-14T23:00:00Z,US/Eastern,PNC Arena,Detroit Red Wings,Carolina Hurricanes,3.0,0.0,REG,6,3,1,2,5,3
2021021172,20212022,2,2022-04-15T00:00:00Z,US/Central,Bridgestone Arena,Edmonton Oilers,Nashville Predators,4.0,0.0,REG,5,4,1,7,2,1
2021021189,20212022,2,2022-04-15T00:00:00Z,US/Central,American Airlines Center,Minnesota Wild,Dallas Stars,3.0,2.0,OT,6,3,1,7,1,2
2021021171,20212022,2,2022-04-15T00:30:00Z,America/Chicago,United Center,San Jose Sharks,Chicago Blackhawks,4.0,5.0,SO,2,6,2,2,6,2
2021021190,20212022,2,2022-04-15T01:00:00Z,America/Denver,Ball Arena,New Jersey Devils,Colorado Avalanche,1.0,3.0,REG,8,1,1,3,6,1
2021021191,20212022,2,2022-04-15T01:00:00Z,US/Mountain,Scotiabank Saddledome,Vegas Golden Knights,Calgary Flames,6.0,1.0,REG,7,2,1,6,3,1
2021021192,20212022,2,2022-04-15T02:00:00Z,America/Vancouver,Rogers Arena,Arizona Coyotes,Vancouver Canucks,1.0,7.0,REG,6,2,2,2,7,1
2021021193,20212022,2,2022-04-15T23:00:00Z,America/Montreal,Centre Bell,New York Islanders,Montréal Canadiens,3.0,0.0,REG,3,6,1,6,4,0
2021021194,20212022,2,2022-04-15T23:00:00Z,US/Eastern,FLA Live Arena,Winnipeg Jets,Florida Panthers,1.0,6.0,REG,9,1,0,5,4,1
2021021196,20212022,2,2022-04-16T16:30:00Z,US/Eastern,TD Garden,Pittsburgh Penguins,Boston Bruins,1.0,2.0,REG,5,5,0,4,5,1
2021021201,20212022,2,2022-04-16T16:30:00Z,America/New_York,Madison Square Garden,Detroit Red Wings,New York Rangers,0.0,4.0,REG,7,2,1,3,4,3
2021021203,20212022,2,2022-04-16T16:30:00Z,US/Central,Bridgestone Arena,Chicago Blackhawks,Nashville Predators,3.0,4.0,REG,5,4,1,2,6,2
2021021202,20212022,2,2022-04-16T19:00:00Z,US/Central,Enterprise Center,Minnesota Wild,St. Louis Blues,5.0,6.0,OT,9,0,1,7,1,2
2021021195,20212022,2,2022-04-16T20:00:00Z,America/Edmonton,Rogers Place,Vegas Golden Knights,Edmonton Oilers,0.0,4.0,REG,7,2,1,7,2,1
2021021197,20212022,2,2022-04-16T23:00:00Z,America/New_York,KeyBank Center,Philadelphia Flyers,Buffalo Sabres,3.0,4.0,REG,4,5,1,2,8,0
2021021198,20212022,2,2022-04-16T23:00:00Z,America/Montreal,Centre Bell,Washington Capitals,Montréal Canadiens,8.0,4.0,REG,2,7,1,6,4,0
2021021199,20212022,2,2022-04-16T23:00:00Z,US/Eastern,Canadian Tire Centre,Toronto Maple Leafs,Ottawa Senators,5.0,4.0,OT,5,4,1,8,1,1
2021021200,20212022,2,2022-04-16T23:00:00Z,US/Eastern,Amalie Arena,Winnipeg Jets,Tampa Bay Lightning,4.0,7.0,REG,5,3,2,5,4,1
2021021204,20212022,2,2022-04-17T00:00:00Z,US/Central,American Airlines Center,San Jose Sharks,Dallas Stars,1.0,2.0,REG,6,2,2,1,6,3
2021021205,20212022,2,2022-04-17T01:00:00Z,America/Denver,Ball Arena,Carolina Hurricanes,Colorado Avalanche,4.0,7.0,REG,9,0,1,5,4,1
2021021206,20212022,2,2022-04-17T02:00:00Z,US/Mountain,Scotiabank Saddledome,Arizona Coyotes,Calgary Flames,1.0,9.0,REG,6,3,1,2,7,1
2021021209,20212022,2,2022-04-17T02:00:00Z,US/Pacific,Climate Pledge Arena,New Jersey Devils,Seattle Kraken,3.0,4.0,SO,4,6,0,3,6,1
2021021208,20212022,2,2022-04-17T02:30:00Z,America/Los_Angeles,Crypto.com Arena,Columbus Blue Jackets,Los Angeles Kings,1.0,2.0,REG,4,5,1,3,4,3
2021021210,20212022,2,2022-04-17T17:00:00Z,America/Detroit,Little Caesars Arena,Florida Panthers,Detroit Red Wings,6.0,1.0,REG,3,5,2,9,1,0
2021021212,20212022,2,2022-04-17T21:00:00Z,US/Eastern,Wells Fargo Center,Buffalo Sabres,Philadelphia Flyers,5.0,3.0,REG,2,8,0,4,5,1
2021021213,20212022,2,2022-04-17T22:00:00Z,US/Central,Bridgestone Arena,St. Louis Blues,Nashville Predators,8.0,3.0,REG,6,3,1,9,0,1
2021021214,20212022,2,2022-04-17T22:00:00Z,US/Central,Xcel Energy Center,San Jose Sharks,Minnesota Wild,4.0,5.0,OT,6,1,3,1,6,3
2021020723,20212022,2,2022-04-17T23:30:00Z,America/Toronto,Scotiabank Arena,New York Islanders,Toronto Maple Leafs,2.0,4.0,REG,8,1,1,7,3,0
2021021215,20212022,2,2022-04-18T00:30:00Z,America/Los_Angeles,Honda Center,Columbus Blue Jackets,Anaheim Ducks,4.0,6.0,REG,2,5,3,3,5,2
2021020436,20212022,2,2022-04-19T00:00:00Z,America/Chicago,United Center,Calgary Flames,Chicago Blackhawks,5.0,2.0,REG,1,7,2,6,3,1
2021021216,20212022,2,2022-04-19T01:00:00Z,America/Denver,Ball Arena,Washington Capitals,Colorado Avalanche,3.0,2.0,REG,9,0,1,7,3,0
2021020611,20212022,2,2022-04-19T02:00:00Z,US/Pacific,Climate Pledge Arena,Ottawa Senators,Seattle Kraken,2.0,4.0,REG,4,6,0,5,4,1
2021021218,20212022,2,2022-04-19T02:00:00Z,America/Phoenix,Gila River Arena,Carolina Hurricanes,Arizona Coyotes,5.0,3.0,REG,2,8,0,4,5,1
2021021219,20212022,2,2022-04-19T02:00:00Z,US/Pacific,T-Mobile Arena,New Jersey Devils,Vegas Golden Knights,3.0,2.0,REG,7,2,1,3,5,2
2021021217,20212022,2,2022-04-19T02:30:00Z,America/Vancouver,Rogers Arena,Dallas Stars,Vancouver Canucks,2.0,6.0,REG,6,2,2,6,2,2
2021021220,20212022,2,2022-04-19T23:00:00Z,America/Toronto,Scotiabank Arena,Philadelphia Flyers,Toronto Maple Leafs,2.0,5.0,REG,8,1,1,2,8,0
2021021221,20212022,2,2022-04-19T23:00:00Z,America/Montreal,Centre Bell,Minnesota Wild,Montréal Canadiens,2.0,0.0,REG,2,8,0,6,1,3
2021021222,20212022,2,2022-04-19T23:00:00Z,US/Eastern,Amalie Arena,Detroit Red Wings,Tampa Bay Lightning,4.0,3.0,REG,5,3,2,3,5,2
2021021224,20212022,2,2022-04-19T23:00:00Z,America/New_York,Madison Square Garden,Winnipeg Jets,New York Rangers,0.0,3.0,REG,7,2,1,4,5,1
2021021223,20212022,2,2022-04-19T23:30:00Z,America/New_York,UBS Arena,Florida Panthers,New York Islanders,3.0,2.0,OT,6,4,0,10,0,0
